session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
skdclskt,9,fa5fpl4w,11,trader_bridge_app,DayBreak,1777998716,1,0,0
skdclskt,6,53wkzdsp,5,intro,selfAssessment,1777998717,1,0,0
skdclskt,12,s1twfhpt,11,trader_bridge_app,DayBreak,1777998718,1,0,0
skdclskt,11,w5nuyib0,11,trader_bridge_app,DayBreak,1777998723,1,0,0
skdclskt,8,klvgct3w,11,trader_bridge_app,DayBreak,1777998729,1,1,0
skdclskt,1,9bv3gi2y,7,trader_bridge_app,ResumeTradingSession,1777998731,1,0,1
skdclskt,2,1tnknpce,7,trader_bridge_app,ResumeTradingSession,1777998731,1,0,1
skdclskt,3,zkl94ida,7,trader_bridge_app,ResumeTradingSession,1777998731,1,0,1
skdclskt,4,h7nk13vs,7,trader_bridge_app,ResumeTradingSession,1777998731,1,0,1
skdclskt,5,8rrxo8mh,7,trader_bridge_app,ResumeTradingSession,1777998731,1,0,1
skdclskt,6,53wkzdsp,7,trader_bridge_app,ResumeTradingSession,1777998731,1,0,1
skdclskt,22,3ftocepp,18,trader_bridge_app,DayBreak,1777998743,2,1,0
skdclskt,16,c2m857p1,16,trader_bridge_app,TradePage,1777998746,2,1,0
skdclskt,23,xz3dh0k4,18,trader_bridge_app,DayBreak,1777998753,2,1,0
skdclskt,24,x7l4wbwx,18,trader_bridge_app,DayBreak,1777998753,2,1,0
skdclskt,19,0qc91a5a,18,trader_bridge_app,DayBreak,1777998753,2,1,0
skdclskt,20,2vy9s3px,18,trader_bridge_app,DayBreak,1777998753,2,1,0
skdclskt,21,87uw2jck,18,trader_bridge_app,DayBreak,1777998753,2,1,0
skdclskt,19,0qc91a5a,21,trader_bridge_app,ResumeTradingSession,1777998753,3,0,1
skdclskt,20,2vy9s3px,21,trader_bridge_app,ResumeTradingSession,1777998753,3,0,1
skdclskt,21,87uw2jck,21,trader_bridge_app,ResumeTradingSession,1777998753,3,0,1
skdclskt,22,3ftocepp,21,trader_bridge_app,ResumeTradingSession,1777998753,3,0,1
skdclskt,23,xz3dh0k4,21,trader_bridge_app,ResumeTradingSession,1777998753,3,0,1
skdclskt,24,x7l4wbwx,21,trader_bridge_app,ResumeTradingSession,1777998753,3,0,1
skdclskt,13,tqeatlds,16,trader_bridge_app,TradePage,1777998756,2,1,0
skdclskt,15,su76nhj9,16,trader_bridge_app,TradePage,1777998756,2,1,0
skdclskt,14,nu7ykbgx,16,trader_bridge_app,TradePage,1777998756,2,1,0
skdclskt,17,r6xuxcar,16,trader_bridge_app,TradePage,1777998756,2,1,0
skdclskt,18,2y2lzizt,16,trader_bridge_app,TradePage,1777998756,2,1,0
skdclskt,13,tqeatlds,17,trader_bridge_app,PauseTradingSession,1777998757,2,0,1
skdclskt,14,nu7ykbgx,17,trader_bridge_app,PauseTradingSession,1777998757,2,0,1
skdclskt,15,su76nhj9,17,trader_bridge_app,PauseTradingSession,1777998757,2,0,1
skdclskt,16,c2m857p1,17,trader_bridge_app,PauseTradingSession,1777998757,2,0,1
skdclskt,17,r6xuxcar,17,trader_bridge_app,PauseTradingSession,1777998757,2,0,1
skdclskt,18,2y2lzizt,17,trader_bridge_app,PauseTradingSession,1777998757,2,0,1
skdclskt,14,nu7ykbgx,18,trader_bridge_app,DayBreak,1777998797,2,1,0
skdclskt,15,su76nhj9,18,trader_bridge_app,DayBreak,1777998797,2,1,0
skdclskt,16,c2m857p1,18,trader_bridge_app,DayBreak,1777998797,2,1,0
