trading_session_uuid,is_simulated,market_number,trading_day,event_seq,event_ts,record_kind,event_type,side,aggressor_side,order_id,trader_uuid,price,size,size_delta,size_resting_after,queue_position,queue_size,status_after,match_id,contra_order_id,bid_order_id,ask_order_id,bid_trader_uuid,ask_trader_uuid,source_created_ts
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,10,138,2026-04-07T16:30:57.333240+00:00,order,fill,bid,,c379dd0a-f97e-4641-b948-b0d979cf42b1,3f6f9d47-f2e6-44f6-8da9-2c8a16a3df63,66.0,1.0,-1.0,0.0,,,executed,4138ed64-97ec-47d2-bb4b-1b226d2820ae,16eda103-c9da-48ab-8803-de7770b15fb1,,,,,1775579457.350478
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,10,139,2026-04-07T16:31:03.023126+00:00,order,add,bid,,e234d293-b318-454e-bee0-83e3408c14ae,9f70b144-bb13-4260-831f-f9cb21838f0b,48.0,1.0,1.0,1.0,1,1.0,active,,,,,,,1775579463.041429
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,10,140,2026-04-07T16:31:06.736769+00:00,order,add,ask,,31fa579d-761e-4faf-8822-ffb33e85c838,9f70b144-bb13-4260-831f-f9cb21838f0b,50.0,1.0,1.0,1.0,1,1.0,active,,,,,,,1775579466.754062
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,10,141,2026-04-07T16:31:14.116903+00:00,trade,trade,bid,B,,,50.0,1.0,,,,,,581a134d-9eb8-4b78-a243-94aebdfcd73b,,d6451644-314d-4f49-96a7-98ac9deeb7b0,31fa579d-761e-4faf-8822-ffb33e85c838,3f6f9d47-f2e6-44f6-8da9-2c8a16a3df63,9f70b144-bb13-4260-831f-f9cb21838f0b,1775579474.134419
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,10,142,2026-04-07T16:31:14.138260+00:00,order,fill,ask,,31fa579d-761e-4faf-8822-ffb33e85c838,9f70b144-bb13-4260-831f-f9cb21838f0b,50.0,1.0,-1.0,0.0,,,executed,581a134d-9eb8-4b78-a243-94aebdfcd73b,d6451644-314d-4f49-96a7-98ac9deeb7b0,,,,,1775579474.154842
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,10,143,2026-04-07T16:31:14.158802+00:00,order,fill,bid,,d6451644-314d-4f49-96a7-98ac9deeb7b0,3f6f9d47-f2e6-44f6-8da9-2c8a16a3df63,50.0,1.0,-1.0,0.0,,,executed,581a134d-9eb8-4b78-a243-94aebdfcd73b,31fa579d-761e-4faf-8822-ffb33e85c838,,,,,1775579474.191425
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,10,144,2026-04-07T16:31:19.236490+00:00,trade,trade,ask,S,,,48.0,1.0,,,,,,4c322047-0444-402d-8a6c-5094f88dbeac,,e234d293-b318-454e-bee0-83e3408c14ae,9fd7c2af-4e03-472f-af83-9c703f9285be,9f70b144-bb13-4260-831f-f9cb21838f0b,d08bcb2b-8529-4fb2-8df1-d0ba2880bbed,1775579479.265086
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,10,145,2026-04-07T16:31:19.272172+00:00,order,fill,ask,,9fd7c2af-4e03-472f-af83-9c703f9285be,d08bcb2b-8529-4fb2-8df1-d0ba2880bbed,48.0,1.0,-1.0,0.0,,,executed,4c322047-0444-402d-8a6c-5094f88dbeac,e234d293-b318-454e-bee0-83e3408c14ae,,,,,1775579479.291699
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,10,146,2026-04-07T16:31:19.295645+00:00,order,fill,bid,,e234d293-b318-454e-bee0-83e3408c14ae,9f70b144-bb13-4260-831f-f9cb21838f0b,48.0,1.0,-1.0,0.0,,,executed,4c322047-0444-402d-8a6c-5094f88dbeac,9fd7c2af-4e03-472f-af83-9c703f9285be,,,,,1775579479.318544
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,10,147,2026-04-07T16:31:30.887258+00:00,order,add,bid,,9a18a0f8-8403-4007-a0fb-d420c3014e6c,376885f3-c47c-49f0-a0be-9a38c1b06b80,66.0,1.0,1.0,1.0,1,1.0,active,,,,,,,1775579490.905219
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,10,148,2026-04-07T16:31:33.738727+00:00,trade,trade,ask,S,,,66.0,1.0,,,,,,e8cb236c-9135-47f4-a729-94e1d90c093f,,9a18a0f8-8403-4007-a0fb-d420c3014e6c,e462edec-088f-4391-be4c-78b9dc4a3817,376885f3-c47c-49f0-a0be-9a38c1b06b80,3f6f9d47-f2e6-44f6-8da9-2c8a16a3df63,1775579493.758224
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,10,149,2026-04-07T16:31:33.762188+00:00,order,fill,ask,,e462edec-088f-4391-be4c-78b9dc4a3817,3f6f9d47-f2e6-44f6-8da9-2c8a16a3df63,66.0,1.0,-1.0,0.0,,,executed,e8cb236c-9135-47f4-a729-94e1d90c093f,9a18a0f8-8403-4007-a0fb-d420c3014e6c,,,,,1775579493.779388
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,10,150,2026-04-07T16:31:33.782976+00:00,order,fill,bid,,9a18a0f8-8403-4007-a0fb-d420c3014e6c,376885f3-c47c-49f0-a0be-9a38c1b06b80,66.0,1.0,-1.0,0.0,,,executed,e8cb236c-9135-47f4-a729-94e1d90c093f,e462edec-088f-4391-be4c-78b9dc4a3817,,,,,1775579493.799708
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,12,151,2026-04-07T16:34:09.365481+00:00,order,add,bid,,f9345765-63cb-4975-bbee-ef4a4702279f,3f6f9d47-f2e6-44f6-8da9-2c8a16a3df63,32.0,1.0,1.0,1.0,1,1.0,active,,,,,,,1775579649.383476
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,12,152,2026-04-07T16:34:14.583331+00:00,order,add,ask,,d6047d3a-9506-494a-a530-71c5b350bd8d,3f6f9d47-f2e6-44f6-8da9-2c8a16a3df63,38.0,1.0,1.0,1.0,1,1.0,active,,,,,,,1775579654.601895
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,12,153,2026-04-07T16:34:17.302829+00:00,trade,trade,bid,B,,,38.0,1.0,,,,,,31c808d3-0780-44aa-a4c2-17f1770428c9,,eff6fe7f-1f56-4488-906d-6b7459608519,d6047d3a-9506-494a-a530-71c5b350bd8d,fde48bd3-7bd3-4e77-a95f-25abeea55ed0,3f6f9d47-f2e6-44f6-8da9-2c8a16a3df63,1775579657.328308
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,12,154,2026-04-07T16:34:17.332593+00:00,order,fill,ask,,d6047d3a-9506-494a-a530-71c5b350bd8d,3f6f9d47-f2e6-44f6-8da9-2c8a16a3df63,38.0,1.0,-1.0,0.0,,,executed,31c808d3-0780-44aa-a4c2-17f1770428c9,eff6fe7f-1f56-4488-906d-6b7459608519,,,,,1775579657.353137
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,12,155,2026-04-07T16:34:17.357682+00:00,order,fill,bid,,eff6fe7f-1f56-4488-906d-6b7459608519,fde48bd3-7bd3-4e77-a95f-25abeea55ed0,38.0,1.0,-1.0,0.0,,,executed,31c808d3-0780-44aa-a4c2-17f1770428c9,d6047d3a-9506-494a-a530-71c5b350bd8d,,,,,1775579657.378186
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,12,156,2026-04-07T16:34:24.545130+00:00,order,cancel,bid,,f9345765-63cb-4975-bbee-ef4a4702279f,3f6f9d47-f2e6-44f6-8da9-2c8a16a3df63,32.0,1.0,-1.0,0.0,,,cancelled,,,,,,,1775579664.563214
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,12,157,2026-04-07T16:34:30.357347+00:00,order,add,bid,,df8f9168-a316-43e7-a87c-ff96af046c06,9d53611f-f803-450c-bed2-ad0697c26298,33.0,1.0,1.0,1.0,1,1.0,active,,,,,,,1775579670.374931
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,12,158,2026-04-07T16:34:32.824677+00:00,order,add,ask,,01e6adce-52e5-40fc-a69f-811d3bfbbc49,9d53611f-f803-450c-bed2-ad0697c26298,35.0,1.0,1.0,1.0,1,1.0,active,,,,,,,1775579672.842536
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,12,159,2026-04-07T16:34:35.251920+00:00,trade,trade,bid,B,,,35.0,1.0,,,,,,be4a0586-03db-4b72-907d-5f2038438e78,,9ffacecb-3a97-4a99-a355-2b0d6b68ea5d,01e6adce-52e5-40fc-a69f-811d3bfbbc49,376885f3-c47c-49f0-a0be-9a38c1b06b80,9d53611f-f803-450c-bed2-ad0697c26298,1775579675.278905
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,12,160,2026-04-07T16:34:35.283010+00:00,order,fill,ask,,01e6adce-52e5-40fc-a69f-811d3bfbbc49,9d53611f-f803-450c-bed2-ad0697c26298,35.0,1.0,-1.0,0.0,,,executed,be4a0586-03db-4b72-907d-5f2038438e78,9ffacecb-3a97-4a99-a355-2b0d6b68ea5d,,,,,1775579675.301935
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,12,161,2026-04-07T16:34:35.305593+00:00,order,fill,bid,,9ffacecb-3a97-4a99-a355-2b0d6b68ea5d,376885f3-c47c-49f0-a0be-9a38c1b06b80,35.0,1.0,-1.0,0.0,,,executed,be4a0586-03db-4b72-907d-5f2038438e78,01e6adce-52e5-40fc-a69f-811d3bfbbc49,,,,,1775579675.324084
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,12,162,2026-04-07T16:34:39.451003+00:00,trade,trade,ask,S,,,33.0,1.0,,,,,,d3b9a020-6d74-4199-8d26-5171cc95d149,,df8f9168-a316-43e7-a87c-ff96af046c06,8622f0b8-4972-4843-8d5a-b05ebb0ca44e,9d53611f-f803-450c-bed2-ad0697c26298,022bbf5d-3d6e-47c2-9a2a-66d712d45701,1775579679.468651
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,12,163,2026-04-07T16:34:39.472424+00:00,order,fill,ask,,8622f0b8-4972-4843-8d5a-b05ebb0ca44e,022bbf5d-3d6e-47c2-9a2a-66d712d45701,33.0,1.0,-1.0,0.0,,,executed,d3b9a020-6d74-4199-8d26-5171cc95d149,df8f9168-a316-43e7-a87c-ff96af046c06,,,,,1775579679.488883
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,12,164,2026-04-07T16:34:39.493109+00:00,order,fill,bid,,df8f9168-a316-43e7-a87c-ff96af046c06,9d53611f-f803-450c-bed2-ad0697c26298,33.0,1.0,-1.0,0.0,,,executed,d3b9a020-6d74-4199-8d26-5171cc95d149,8622f0b8-4972-4843-8d5a-b05ebb0ca44e,,,,,1775579679.509355
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,13,165,2026-04-07T16:35:54.062137+00:00,order,add,bid,,2437e255-f557-40fe-ab5c-26e09fb4ae36,9d53611f-f803-450c-bed2-ad0697c26298,80.0,1.0,1.0,1.0,1,1.0,active,,,,,,,1775579754.079805
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,13,166,2026-04-07T16:35:58.446174+00:00,order,add,ask,,4607a8d1-4c07-4e26-b9a7-9895bd20233c,9d53611f-f803-450c-bed2-ad0697c26298,90.05,1.0,1.0,1.0,1,1.0,active,,,,,,,1775579758.468842
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,13,167,2026-04-07T16:36:01.014791+00:00,trade,trade,bid,B,,,90.05,1.0,,,,,,be8ec907-b452-48f1-9b9b-79e3ac9f0233,,162aaaf4-28fa-4812-8930-c6593c2c138d,4607a8d1-4c07-4e26-b9a7-9895bd20233c,fde48bd3-7bd3-4e77-a95f-25abeea55ed0,9d53611f-f803-450c-bed2-ad0697c26298,1775579761.033003
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,13,168,2026-04-07T16:36:01.038137+00:00,order,fill,ask,,4607a8d1-4c07-4e26-b9a7-9895bd20233c,9d53611f-f803-450c-bed2-ad0697c26298,90.05,1.0,-1.0,0.0,,,executed,be8ec907-b452-48f1-9b9b-79e3ac9f0233,162aaaf4-28fa-4812-8930-c6593c2c138d,,,,,1775579761.055674
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,13,169,2026-04-07T16:36:01.059700+00:00,order,fill,bid,,162aaaf4-28fa-4812-8930-c6593c2c138d,fde48bd3-7bd3-4e77-a95f-25abeea55ed0,90.05,1.0,-1.0,0.0,,,executed,be8ec907-b452-48f1-9b9b-79e3ac9f0233,4607a8d1-4c07-4e26-b9a7-9895bd20233c,,,,,1775579761.078095
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,13,170,2026-04-07T16:36:05.101542+00:00,trade,trade,ask,S,,,80.0,1.0,,,,,,29333829-709d-4551-bd30-f1a2aa924593,,2437e255-f557-40fe-ab5c-26e09fb4ae36,c4fa5865-9f7f-4096-b6e2-c1ea7d4ee0b4,9d53611f-f803-450c-bed2-ad0697c26298,3f6f9d47-f2e6-44f6-8da9-2c8a16a3df63,1775579765.118466
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,13,171,2026-04-07T16:36:05.122371+00:00,order,fill,ask,,c4fa5865-9f7f-4096-b6e2-c1ea7d4ee0b4,3f6f9d47-f2e6-44f6-8da9-2c8a16a3df63,80.0,1.0,-1.0,0.0,,,executed,29333829-709d-4551-bd30-f1a2aa924593,2437e255-f557-40fe-ab5c-26e09fb4ae36,,,,,1775579765.138536
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,13,172,2026-04-07T16:36:05.142279+00:00,order,fill,bid,,2437e255-f557-40fe-ab5c-26e09fb4ae36,9d53611f-f803-450c-bed2-ad0697c26298,80.0,1.0,-1.0,0.0,,,executed,29333829-709d-4551-bd30-f1a2aa924593,c4fa5865-9f7f-4096-b6e2-c1ea7d4ee0b4,,,,,1775579765.158499
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,13,173,2026-04-07T16:36:07.622505+00:00,order,add,ask,,72871d44-9e78-4ae1-9769-8c8ede77d092,9d53611f-f803-450c-bed2-ad0697c26298,80.0,1.0,1.0,1.0,1,1.0,active,,,,,,,1775579767.641051
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,13,174,2026-04-07T16:36:11.085302+00:00,order,add,bid,,481a04b8-d425-435f-94bb-d3388fb41a2c,9d53611f-f803-450c-bed2-ad0697c26298,70.0,1.0,1.0,1.0,1,1.0,active,,,,,,,1775579771.151028
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,14,175,2026-04-07T16:37:26.301089+00:00,trade,trade,bid,B,,,80.0,1.0,,,,,,9a9ca0be-878f-48d7-804a-f9a3cdc5860c,,a2dddabe-a971-4f48-9f8a-683e95d3782b,72871d44-9e78-4ae1-9769-8c8ede77d092,022bbf5d-3d6e-47c2-9a2a-66d712d45701,9d53611f-f803-450c-bed2-ad0697c26298,1775579846.320077
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,14,176,2026-04-07T16:37:26.324416+00:00,order,fill,ask,,72871d44-9e78-4ae1-9769-8c8ede77d092,9d53611f-f803-450c-bed2-ad0697c26298,80.0,1.0,-1.0,0.0,,,executed,9a9ca0be-878f-48d7-804a-f9a3cdc5860c,a2dddabe-a971-4f48-9f8a-683e95d3782b,,,,,1775579846.344369
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,14,177,2026-04-07T16:37:26.348710+00:00,order,fill,bid,,a2dddabe-a971-4f48-9f8a-683e95d3782b,022bbf5d-3d6e-47c2-9a2a-66d712d45701,80.0,1.0,-1.0,0.0,,,executed,9a9ca0be-878f-48d7-804a-f9a3cdc5860c,72871d44-9e78-4ae1-9769-8c8ede77d092,,,,,1775579846.368274
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,14,178,2026-04-07T16:37:29.943986+00:00,trade,trade,ask,S,,,70.0,1.0,,,,,,404249f1-d07b-4e83-943b-3aa0d34c2c94,,481a04b8-d425-435f-94bb-d3388fb41a2c,e84b05ce-f55f-409e-8c1d-07e7bdcceaee,9d53611f-f803-450c-bed2-ad0697c26298,fde48bd3-7bd3-4e77-a95f-25abeea55ed0,1775579849.962265
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,14,179,2026-04-07T16:37:29.966409+00:00,order,fill,ask,,e84b05ce-f55f-409e-8c1d-07e7bdcceaee,fde48bd3-7bd3-4e77-a95f-25abeea55ed0,70.0,1.0,-1.0,0.0,,,executed,404249f1-d07b-4e83-943b-3aa0d34c2c94,481a04b8-d425-435f-94bb-d3388fb41a2c,,,,,1775579849.984991
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,14,180,2026-04-07T16:37:29.988996+00:00,order,fill,bid,,481a04b8-d425-435f-94bb-d3388fb41a2c,9d53611f-f803-450c-bed2-ad0697c26298,70.0,1.0,-1.0,0.0,,,executed,404249f1-d07b-4e83-943b-3aa0d34c2c94,e84b05ce-f55f-409e-8c1d-07e7bdcceaee,,,,,1775579850.013245
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,14,181,2026-04-07T16:37:32.461191+00:00,order,add,ask,,66357428-210b-4091-9214-27eba56f0c8b,fde48bd3-7bd3-4e77-a95f-25abeea55ed0,13.0,1.0,1.0,1.0,1,1.0,active,,,,,,,1775579852.481866
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,14,182,2026-04-07T16:37:35.382163+00:00,order,add,bid,,b7cba2a2-ec62-4258-be26-0c5e7412e21d,fde48bd3-7bd3-4e77-a95f-25abeea55ed0,11.0,1.0,1.0,1.0,1,1.0,active,,,,,,,1775579855.402336
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,14,183,2026-04-07T16:37:38.179047+00:00,trade,trade,bid,B,,,13.0,1.0,,,,,,ec6d0506-91cb-4cd2-a517-bb1d798d2d39,,ec80fa36-6c1e-4cfc-8f3f-590adfe349f7,66357428-210b-4091-9214-27eba56f0c8b,3f6f9d47-f2e6-44f6-8da9-2c8a16a3df63,fde48bd3-7bd3-4e77-a95f-25abeea55ed0,1775579858.198453
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,14,184,2026-04-07T16:37:38.203097+00:00,order,fill,ask,,66357428-210b-4091-9214-27eba56f0c8b,fde48bd3-7bd3-4e77-a95f-25abeea55ed0,13.0,1.0,-1.0,0.0,,,executed,ec6d0506-91cb-4cd2-a517-bb1d798d2d39,ec80fa36-6c1e-4cfc-8f3f-590adfe349f7,,,,,1775579858.222142
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,14,185,2026-04-07T16:37:38.226134+00:00,order,fill,bid,,ec80fa36-6c1e-4cfc-8f3f-590adfe349f7,3f6f9d47-f2e6-44f6-8da9-2c8a16a3df63,13.0,1.0,-1.0,0.0,,,executed,ec6d0506-91cb-4cd2-a517-bb1d798d2d39,66357428-210b-4091-9214-27eba56f0c8b,,,,,1775579858.252994
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,14,186,2026-04-07T16:37:41.687233+00:00,trade,trade,ask,S,,,11.0,1.0,,,,,,63b923a8-57c3-4296-b9bf-852e1f7e050e,,b7cba2a2-ec62-4258-be26-0c5e7412e21d,93ad7958-2ef8-4ce9-916a-ad5622305966,fde48bd3-7bd3-4e77-a95f-25abeea55ed0,9d53611f-f803-450c-bed2-ad0697c26298,1775579861.706876
418c69c6-ec34-43cb-8592-f2fd1b6fcf4f,0,1,14,187,2026-04-07T16:37:41.711505+00:00,order,fill,ask,,93ad7958-2ef8-4ce9-916a-ad5622305966,9d53611f-f803-450c-bed2-ad0697c26298,11.0,1.0,-1.0,0.0,,,executed,63b923a8-57c3-4296-b9bf-852e1f7e050e,b7cba2a2-ec62-4258-be26-0c5e7412e21d,,,,,1775579861.734015
